Date,Company ID,Revenue ($),Expense ($),Profit ($),Market Price ($),Volatility Index,Compliance Issue,Compliance Fine ($),Regulatory Change
2023-01-10,COMP_17,419919.67,287760.93,132158.74,87.6,0.28,0,0.0,0
2023-01-11,COMP_17,263464.4,207077.17,56387.23000000001,81.23,0.76,0,0.0,0
2023-01-12,COMP_17,258568.56,251736.38,6832.179999999993,106.91,0.29,0,0.0,0
2023-01-13,COMP_17,458421.67,11255.22,447166.45,49.13,0.29,0,0.0,0
2023-01-14,COMP_17,299168.0,354820.0,-55652.0,87.33,0.29,0,0.0,0
2023-01-15,COMP_17,117291.44,147858.28,-30566.839999999997,101.1,0.69,0,0.0,0
2023-01-16,COMP_17,403611.76,126479.3,277132.46,99.44,0.62,0,0.0,0
2023-01-17,COMP_17,74145.86,100568.76,-26422.899999999994,44.2,0.59,0,0.0,0
2023-01-18,COMP_17,324526.01,326839.89,-2313.8800000000047,112.22,0.28,0,0.0,0
2023-01-19,COMP_17,68869.79,263464.03,-194594.24000000005,73.79,0.71,0,0.0,0
2023-01-20,COMP_17,437306.29,37740.95,399565.33999999997,47.01,0.32,1,0.0,0
2023-01-21,COMP_17,255837.18,309030.22,-53193.03999999998,87.28,0.77,0,0.0,0
2023-01-22,COMP_17,400438.06,163539.33,236898.73,64.31,0.84,0,0.0,0
2023-01-23,COMP_17,381337.01,226529.36,154807.65000000002,44.33,0.36,0,0.0,0
2023-01-24,COMP_17,224301.85,303542.14,-79240.29000000001,44.78,0.15,0,0.0,0
2023-01-25,COMP_17,96523.7,323490.47,-226966.76999999996,89.23,0.37,0,0.0,0
2023-01-26,COMP_17,419275.24,206057.63,213217.61,80.13,0.81,0,0.0,0
2023-01-27,COMP_17,89173.7,16864.94,72308.76,89.23,0.61,0,0.0,0
2023-01-28,COMP_17,81385.5,381530.36,-300144.86,92.42,0.57,0,0.0,0
2023-01-29,COMP_17,53808.88,399270.0,-345461.12,97.96,0.6,0,0.0,0
2023-01-30,COMP_17,136139.44,94424.21,41715.229999999996,79.46,0.16,0,0.0,0
2023-01-31,COMP_17,460707.9,366137.38,94570.52000000002,30.97,0.19,0,0.0,0
2023-02-01,COMP_17,477680.05,344929.98,132750.07,90.99,0.26,0,0.0,0
2023-02-02,COMP_17,309917.62,19294.5,290623.12,96.53,0.67,0,0.0,0
2023-02-03,COMP_17,265745.35,362253.23,-96507.88,111.14,0.26,0,0.0,0
2023-02-04,COMP_17,389739.22,204129.34,185609.87999999998,113.59,0.27,0,0.0,1
2023-02-05,COMP_17,336036.82,32165.7,303871.12,82.96,0.24,0,0.0,0
2023-02-06,COMP_17,140391.0,316564.51,-176173.51,63.63,0.69,0,0.0,0
2023-02-07,COMP_17,24363.59,91646.58,-67282.99,63.66,0.59,1,0.0,0
2023-02-08,COMP_17,37272.86,81985.56,-44712.7,110.81,0.66,0,0.0,0
2023-02-09,COMP_17,76143.62,49337.17,26806.449999999997,107.15,0.27,0,0.0,0
2023-02-10,COMP_17,276751.06,82196.97,194554.09,87.17,0.13,1,0.0,0
2023-02-11,COMP_17,34576.7,133235.73,-98659.03000000001,104.85,0.31,0,0.0,0
2023-02-12,COMP_17,48650.87,245146.59,-196495.72,47.49,0.66,0,0.0,0
2023-02-13,COMP_17,75561.68,184925.88,-109364.20000000001,115.24,0.72,0,0.0,0
2023-02-14,COMP_17,461966.49,178815.33,283151.16000000003,105.37,0.5,0,0.0,0
2023-02-15,COMP_17,32871.12,82149.32,-49278.200000000004,110.43,0.62,0,0.0,0
2023-02-16,COMP_17,199404.25,90660.15,108744.1,113.31,0.51,0,0.0,1
2023-02-17,COMP_17,198125.69,342379.5,-144253.81,107.61,0.29,0,0.0,0
2023-02-18,COMP_17,218689.46,5877.03,212812.43,74.91,0.6,0,0.0,0
2023-02-19,COMP_17,458433.61,376353.65,82079.95999999996,32.89,0.67,0,0.0,0
2023-02-20,COMP_17,402156.1,169766.23,232389.86999999997,112.49,0.13,0,0.0,0
2023-02-21,COMP_17,96522.83,193553.93,-97031.09999999999,65.6,0.49,1,0.0,0
2023-02-22,COMP_17,152251.6,73298.94,78952.66,67.8,0.46,0,0.0,0
2023-02-23,COMP_17,386079.53,43891.8,342187.73000000004,80.44,0.6,0,0.0,0
2023-02-24,COMP_17,311561.74,260060.27,51501.47,74.8,0.83,0,0.0,0
2023-02-25,COMP_17,126916.89,33069.36,93847.53,44.88,0.89,0,0.0,0
2023-02-26,COMP_17,93578.98,173017.54,-79438.56000000001,116.45,0.17,0,0.0,0
2023-02-27,COMP_17,475344.85,339172.95,136171.89999999997,107.03,0.62,0,0.0,0
2023-02-28,COMP_17,489408.39,212743.74,276664.65,53.46,0.56,0,0.0,0
2023-03-01,COMP_17,362402.78,237035.98,125366.80000000002,85.11,0.34,0,0.0,0
2023-03-02,COMP_17,297254.16,138514.81,158739.34999999998,56.63,0.38,0,0.0,0
2023-03-03,COMP_17,384146.66,341437.2,42709.45999999996,75.51,0.52,0,0.0,0
2023-03-04,COMP_17,216576.16,298266.51,-81690.35,66.81,0.19,0,0.0,0
2023-03-05,COMP_17,136722.08,109420.0,27302.079999999987,113.64,0.63,0,0.0,0
2023-03-06,COMP_17,143460.04,239628.3,-96168.25999999998,97.75,0.32,0,0.0,0
2023-03-07,COMP_17,111723.59,388333.64,-276610.05000000005,42.13,0.81,0,0.0,0
2023-03-08,COMP_17,247016.35,209996.84,37019.51000000001,113.89,0.44,0,0.0,0
2023-03-09,COMP_17,323194.56,88304.31,234890.25,36.98,0.9,0,0.0,0
2023-03-10,COMP_17,352750.28,329564.45,23185.830000000016,35.77,0.18,0,0.0,0
2023-03-11,COMP_17,333133.67,237383.71,95749.95999999999,89.65,0.5,0,0.0,0
2023-03-12,COMP_17,460186.0,196831.17,263354.82999999996,101.16,0.43,0,0.0,0
2023-03-13,COMP_17,62753.32,228142.51,-165389.19,95.37,0.7,0,0.0,0
2023-03-14,COMP_17,137783.4,364223.36,-226439.96,63.28,0.74,0,0.0,0
2023-03-15,COMP_17,179336.55,270271.76,-90935.21000000002,58.74,0.13,0,0.0,0
2023-03-16,COMP_17,96263.27,85471.2,10792.070000000007,99.21,0.43,0,0.0,0
2023-03-17,COMP_17,228883.9,371424.96,-142541.06000000003,56.92,0.42,0,0.0,0
2023-03-18,COMP_17,296281.17,103009.39,193271.77999999997,101.42,0.5,0,0.0,0
2023-03-19,COMP_17,401049.13,103934.36,297114.77,33.41,0.75,1,0.0,0
2023-03-20,COMP_17,469638.04,146913.39,322724.64999999997,114.73,0.62,0,0.0,0
2023-03-21,COMP_17,23718.89,30849.79,-7130.9000000000015,77.32,0.2,0,0.0,0
2023-03-22,COMP_17,154431.07,198120.52,-43689.44999999998,64.58,0.6,0,0.0,0
2023-03-23,COMP_17,430796.25,325477.81,105318.44,101.03,0.72,0,0.0,0
2023-03-24,COMP_17,199730.36,44780.28,154950.08,65.4,0.23,0,0.0,0
2023-03-25,COMP_17,303588.73,147808.46,155780.27,93.5,0.51,1,0.0,0
2023-03-26,COMP_17,346977.5,270596.77,76380.72999999998,115.56,0.4,0,0.0,0
2023-03-27,COMP_17,139991.37,203246.86,-63255.48999999999,105.39,0.33,0,0.0,0
2023-03-28,COMP_17,59454.22,371044.69,-311590.47,108.54,0.35,0,0.0,0
2023-03-29,COMP_17,10868.26,242228.12,-231359.86,112.44,0.51,0,0.0,0
2023-03-30,COMP_17,461996.38,11723.86,450272.52,65.53,0.73,0,0.0,0
2023-03-31,COMP_17,123917.04,241883.36,-117966.31999999999,53.74,0.3,0,0.0,0
2023-04-01,COMP_17,12705.52,138026.21,-125320.68999999999,74.19,0.66,0,0.0,0
2023-04-02,COMP_17,316989.35,267970.75,49018.59999999998,54.44,0.41,0,0.0,0
2023-04-03,COMP_17,154709.42,165535.48,-10826.059999999998,78.01,0.49,0,0.0,0
2023-04-04,COMP_17,453023.69,155225.75,297797.94,77.28,0.1,0,0.0,0
2023-04-05,COMP_17,173452.43,105008.6,68443.82999999999,78.92,0.16,0,0.0,0
2023-04-06,COMP_17,197720.42,317589.18,-119868.75999999998,89.58,0.46,0,0.0,0
2023-04-07,COMP_17,375434.04,78202.08,297231.95999999996,57.08,0.38,0,0.0,0
2023-04-08,COMP_17,95243.96,324256.51,-229012.55,79.13,0.37,0,0.0,0
2023-04-09,COMP_17,183669.61,189099.56,-5429.950000000012,35.78,0.58,0,0.0,0
2023-04-10,COMP_17,217074.3,254801.67,-37727.370000000024,81.52,0.44,0,0.0,0
2023-04-11,COMP_17,440992.96,308972.87,132020.09000000003,118.35,0.21,0,0.0,0
2023-04-12,COMP_17,125582.03,18647.16,106934.87,66.21,0.33,0,0.0,0
2023-04-13,COMP_17,126842.52,56125.87,70716.65,41.28,0.75,0,0.0,0
2023-04-14,COMP_17,117679.03,300200.49,-182521.46,54.72,0.89,0,0.0,0
2023-04-15,COMP_17,430816.14,131192.84,299623.30000000005,55.99,0.36,0,0.0,0
2023-04-16,COMP_17,197075.03,17178.95,179896.08,104.4,0.37,0,0.0,0
2023-04-17,COMP_17,355446.02,326093.93,29352.090000000026,61.3,0.75,0,0.0,0
2023-04-18,COMP_17,424690.67,221315.74,203374.93,84.22,0.85,0,0.0,0
2023-04-19,COMP_17,436601.76,117476.68,319125.08,75.16,0.26,0,0.0,0
2023-04-20,COMP_17,220490.94,252716.6,-32225.660000000003,104.12,0.37,0,0.0,0
2023-04-21,COMP_17,360410.36,218238.16,142172.19999999998,64.5,0.43,0,0.0,0
2023-04-22,COMP_17,352547.06,54539.02,298008.04,117.07,0.72,0,0.0,0
2023-04-23,COMP_17,358538.55,295071.82,63466.72999999998,116.73,0.3,0,0.0,0
2023-04-24,COMP_17,136738.03,290004.92,-153266.88999999998,35.46,0.71,0,0.0,0
2023-04-25,COMP_17,270848.09,382417.81,-111569.71999999997,33.32,0.33,0,0.0,0
2023-04-26,COMP_17,301011.57,216313.0,84698.57,41.83,0.49,0,0.0,0
2023-04-27,COMP_17,388372.59,29204.04,359168.55000000005,88.2,0.76,1,0.0,0
2023-04-28,COMP_17,148403.28,242200.45,-93797.17000000001,42.73,0.19,0,0.0,0
2023-04-29,COMP_17,42951.58,46871.47,-3919.8899999999994,80.9,0.27,0,0.0,0
2023-04-30,COMP_17,67076.17,220502.12,-153425.95,107.6,0.65,0,0.0,0
2023-05-01,COMP_17,444129.54,153930.47,290199.06999999995,106.72,0.48,0,0.0,0
2023-05-02,COMP_17,288157.26,36209.06,251948.2,113.71,0.32,0,0.0,0
2023-05-03,COMP_17,11473.9,278557.34,-267083.44,83.15,0.75,0,0.0,0
2023-05-04,COMP_17,172134.6,365662.6,-193527.99999999997,39.64,0.7,0,0.0,0
2023-05-05,COMP_17,48779.77,243870.92,-195091.15000000002,32.38,0.5,0,0.0,0
2023-05-06,COMP_17,495753.97,107737.02,388016.94999999995,59.02,0.37,0,0.0,0
2023-05-07,COMP_17,487418.64,378595.49,108823.15000000002,109.14,0.89,0,0.0,0
2023-05-08,COMP_17,382899.78,71541.64,311358.14,34.09,0.27,0,0.0,0
2023-05-09,COMP_17,119934.57,298058.97,-178124.39999999997,42.72,0.76,0,0.0,0
2023-05-10,COMP_17,83636.99,363112.13,-279475.14,60.7,0.43,0,0.0,0
2023-05-11,COMP_17,497434.05,241983.73,255450.31999999998,113.4,0.3,0,0.0,0
2023-05-12,COMP_17,168221.97,390862.51,-222640.54,95.31,0.48,0,0.0,0
2023-05-13,COMP_17,18440.41,219561.4,-201120.99,86.27,0.88,0,0.0,0
2023-05-14,COMP_17,58095.83,63853.38,-5757.549999999996,84.94,0.29,0,0.0,0
2023-05-15,COMP_17,116924.31,200047.71,-83123.4,30.08,0.79,0,0.0,0
2023-05-16,COMP_17,309636.93,389540.77,-79903.84000000003,107.03,0.3,0,0.0,0
2023-05-17,COMP_17,413092.5,148021.08,265071.42000000004,68.91,0.19,0,0.0,0
2023-05-18,COMP_17,60301.51,84808.22,-24506.71,51.12,0.46,0,0.0,0
2023-05-19,COMP_17,465050.46,14663.15,450387.31,86.79,0.77,0,0.0,0
2023-05-20,COMP_17,31236.5,259341.71,-228105.21,79.7,0.28,0,0.0,0
2023-05-21,COMP_17,145450.1,302578.39,-157128.29,52.05,0.64,0,0.0,0
2023-05-22,COMP_17,126999.47,231125.39,-104125.92000000001,45.52,0.68,0,0.0,0
2023-05-23,COMP_17,100226.88,21330.72,78896.16,97.05,0.88,0,0.0,0
2023-05-24,COMP_17,12943.75,51558.64,-38614.89,80.31,0.88,0,0.0,0
2023-05-25,COMP_17,81613.16,65370.1,16243.060000000005,62.65,0.67,0,0.0,0
2023-05-26,COMP_17,471360.2,356082.5,115277.70000000001,112.17,0.11,1,0.0,0
2023-05-27,COMP_17,435947.75,78789.5,357158.25,70.19,0.14,0,0.0,0
2023-05-28,COMP_17,407197.24,214281.29,192915.94999999998,77.29,0.7,0,0.0,0
2023-05-29,COMP_17,247654.11,256977.37,-9323.26000000001,116.83,0.48,0,0.0,0
2023-05-30,COMP_17,452264.44,397005.39,55259.04999999999,79.58,0.38,0,0.0,0
2023-05-31,COMP_17,366097.03,97223.09,268873.94000000006,84.6,0.83,1,0.0,0
2023-06-01,COMP_17,165366.77,335764.32,-170397.55000000002,78.28,0.75,0,0.0,0
2023-06-02,COMP_17,185901.64,184896.14,1005.5,88.75,0.39,0,0.0,0
2023-06-03,COMP_17,148332.49,386170.91,-237838.41999999998,86.05,0.8,0,0.0,0
2023-06-04,COMP_17,167299.35,124614.75,42684.600000000006,45.47,0.79,0,0.0,0
2023-06-05,COMP_17,295901.46,59665.88,236235.58000000002,79.13,0.89,0,0.0,0
2023-06-06,COMP_17,467209.15,97783.29,369425.86000000004,91.97,0.51,0,0.0,0
2023-06-07,COMP_17,465092.33,365210.73,99881.60000000003,76.18,0.31,0,0.0,0
2023-06-08,COMP_17,265903.35,126592.83,139310.51999999996,33.79,0.46,0,0.0,0
2023-06-09,COMP_17,296789.18,290700.39,6088.789999999979,62.77,0.5,0,0.0,0
2023-06-10,COMP_17,218017.87,219748.6,-1730.7300000000105,113.15,0.61,0,0.0,0
2023-06-11,COMP_17,66459.22,211539.3,-145080.08,116.35,0.39,0,0.0,0
2023-06-12,COMP_17,118348.52,224598.34,-106249.81999999999,44.01,0.56,0,0.0,0
2023-06-13,COMP_17,197545.75,101956.02,95589.73,59.78,0.5,0,0.0,0
2023-06-14,COMP_17,357427.27,111375.82,246051.45,38.77,0.1,0,0.0,0
2023-06-15,COMP_17,16165.41,146838.68,-130673.26999999999,116.58,0.65,0,0.0,0
2023-06-16,COMP_17,45911.2,9554.26,36356.939999999995,116.01,0.34,0,0.0,0
2023-06-17,COMP_17,367923.9,127436.13,240487.77000000002,78.19,0.9,0,0.0,0
2023-06-18,COMP_17,256238.75,322258.53,-66019.78000000003,54.02,0.24,0,0.0,0
2023-06-19,COMP_17,457725.74,259442.92,198282.81999999998,80.79,0.16,0,0.0,0
2023-06-20,COMP_17,323635.24,110824.26,212810.97999999998,115.21,0.36,0,0.0,1
2023-06-21,COMP_17,375660.68,168840.82,206819.86,114.23,0.17,0,0.0,0
2023-06-22,COMP_17,97206.3,367270.11,-270063.81,105.63,0.35,0,0.0,0
2023-06-23,COMP_17,278832.55,374547.3,-95714.75,106.98,0.38,0,0.0,0
2023-06-24,COMP_17,262108.86,240725.31,21383.54999999999,32.95,0.43,0,0.0,0
2023-06-25,COMP_17,92895.94,382169.82,-289273.88,53.96,0.74,0,0.0,0
2023-06-26,COMP_17,250307.04,202750.94,47556.100000000006,76.48,0.28,0,0.0,0
2023-06-27,COMP_17,112272.55,395335.67,-283063.12,107.9,0.81,0,0.0,0
2023-06-28,COMP_17,288365.11,329468.65,-41103.54000000004,33.49,0.5,0,0.0,0
2023-06-29,COMP_17,195342.5,393481.52,-198139.02000000002,95.09,0.34,0,0.0,0
2023-06-30,COMP_17,309313.52,358985.84,-49672.32000000001,80.12,0.69,0,0.0,0
2023-07-01,COMP_17,350586.79,325899.98,24686.809999999998,89.35,0.88,0,0.0,0
2023-07-02,COMP_17,424099.77,116078.32,308021.45,68.88,0.55,0,0.0,0
2023-07-03,COMP_17,23263.57,87624.29,-64360.719999999994,109.35,0.15,0,0.0,0
2023-07-04,COMP_17,377862.87,226271.37,151591.5,115.91,0.28,0,0.0,0
2023-07-05,COMP_17,130294.15,201858.2,-71564.05000000002,36.41,0.41,0,0.0,0
2023-07-06,COMP_17,431789.47,157426.41,274363.05999999994,118.37,0.82,0,0.0,0
2023-07-07,COMP_17,304884.03,328489.4,-23605.369999999995,109.71,0.6,0,0.0,0
2023-07-08,COMP_17,443553.73,287065.39,156488.33999999997,108.31,0.64,0,0.0,0
2023-07-09,COMP_17,459829.08,54998.92,404830.16000000003,40.14,0.53,0,0.0,0
2023-07-10,COMP_17,76827.26,206669.66,-129842.40000000001,60.38,0.38,0,0.0,0
2023-07-11,COMP_17,283709.95,276602.99,7106.960000000021,89.4,0.54,0,0.0,0
2023-07-12,COMP_17,164694.86,367411.75,-202716.89,104.4,0.56,1,0.0,0
2023-07-13,COMP_17,464570.26,92600.67,371969.59,94.58,0.59,0,0.0,0
2023-07-14,COMP_17,350456.45,166882.26,183574.19,105.07,0.74,0,0.0,0
2023-07-15,COMP_17,361688.54,222437.58,139250.96,80.15,0.7,0,0.0,0
2023-07-16,COMP_17,282214.38,332437.11,-50222.72999999998,108.55,0.33,0,0.0,0
2023-07-17,COMP_17,473294.76,187679.49,285615.27,67.67,0.11,0,0.0,0
2023-07-18,COMP_17,299015.26,232333.68,66681.58000000002,39.93,0.38,0,0.0,0
2023-07-19,COMP_17,442516.75,52983.93,389532.82,45.22,0.48,1,0.0,0
2023-07-20,COMP_17,332526.82,237525.15,95001.67000000001,43.47,0.3,1,0.0,0
2023-07-21,COMP_17,350554.85,386054.32,-35499.47000000003,40.76,0.42,0,0.0,0
2023-07-22,COMP_17,68303.06,261572.72,-193269.66,97.17,0.64,1,0.0,0
2023-07-23,COMP_17,166724.23,141106.26,25617.97,50.89,0.21,0,0.0,0
2023-07-24,COMP_17,477724.47,56089.55,421634.92,104.08,0.76,0,0.0,0
2023-07-25,COMP_17,495103.92,263959.25,231144.66999999998,118.4,0.49,0,0.0,0
2023-07-26,COMP_17,491950.28,105036.62,386913.66000000003,32.14,0.51,0,0.0,0
2023-07-27,COMP_17,320957.98,148886.1,172071.87999999998,66.2,0.12,0,0.0,0
2023-07-28,COMP_17,114764.38,288261.54,-173497.15999999997,58.19,0.23,0,0.0,0
2023-07-29,COMP_17,142779.32,250429.03,-107649.70999999999,96.59,0.69,0,0.0,0
2023-07-30,COMP_17,395946.14,81248.72,314697.42000000004,43.7,0.63,0,0.0,0
2023-07-31,COMP_17,135734.11,133324.39,2409.719999999972,110.7,0.44,0,0.0,0
2023-08-01,COMP_17,97626.29,19175.65,78450.63999999998,68.19,0.89,0,0.0,0
2023-08-02,COMP_17,431937.28,239696.9,192240.38000000003,63.19,0.24,0,0.0,0
2023-08-03,COMP_17,214539.92,331191.73,-116651.80999999997,41.63,0.2,0,0.0,0
2023-08-04,COMP_17,133344.5,203763.19,-70418.69,57.18,0.5,0,0.0,1
2023-08-05,COMP_17,251431.77,298739.16,-47307.389999999985,93.05,0.49,0,0.0,0
2023-08-06,COMP_17,343676.1,186668.11,157007.99,37.37,0.11,0,0.0,0
2023-08-07,COMP_17,454033.22,74453.9,379579.31999999995,65.49,0.67,0,0.0,0
2023-08-08,COMP_17,98756.15,112003.61,-13247.460000000006,67.71,0.39,0,0.0,0
2023-08-09,COMP_17,457522.02,16753.86,440768.16000000003,69.6,0.88,0,0.0,0
2023-08-10,COMP_17,81587.82,385729.68,-304141.86,31.26,0.65,0,0.0,0
2023-08-11,COMP_17,365335.68,399540.92,-34205.23999999999,87.57,0.43,0,0.0,0
2023-08-12,COMP_17,377226.01,237172.7,140053.31,33.45,0.27,0,0.0,0
2023-08-13,COMP_17,17548.69,171360.17,-153811.48,46.08,0.78,0,0.0,0
2023-08-14,COMP_17,249620.46,106068.11,143552.34999999998,72.75,0.61,0,0.0,0
2023-08-15,COMP_17,357147.7,298378.3,58769.40000000002,80.31,0.27,0,0.0,0
2023-08-16,COMP_17,243097.95,186952.77,56145.18000000002,39.97,0.25,0,0.0,0
2023-08-17,COMP_17,139103.62,101804.97,37298.649999999994,48.98,0.69,0,0.0,0
2023-08-18,COMP_17,159513.16,338392.78,-178879.62000000002,86.15,0.33,0,0.0,0
2023-08-19,COMP_17,297412.25,397090.44,-99678.19,57.14,0.84,0,0.0,0
2023-08-20,COMP_17,235392.06,314348.03,-78955.97000000003,35.5,0.6,0,0.0,0
2023-08-21,COMP_17,61593.38,101697.98,-40104.6,91.17,0.82,0,0.0,0
2023-08-22,COMP_17,121908.67,167824.26,-45915.59000000001,60.31,0.62,1,0.0,0
2023-08-23,COMP_17,104160.65,233183.04,-129022.39000000001,35.98,0.3,0,0.0,0
2023-08-24,COMP_17,342618.84,202260.36,140358.48000000004,113.96,0.27,0,0.0,0
2023-08-25,COMP_17,125622.18,397302.45,-271680.27,64.85,0.85,0,0.0,0
2023-08-26,COMP_17,68411.1,342947.46,-274536.36,32.89,0.87,0,0.0,0
2023-08-27,COMP_17,312548.6,57500.63,255047.96999999997,36.49,0.76,0,0.0,0
2023-08-28,COMP_17,96581.04,29262.58,67318.45999999999,63.1,0.5,0,0.0,0
2023-08-29,COMP_17,393428.44,50595.95,342832.49,35.76,0.23,0,0.0,0
2023-08-30,COMP_17,79270.22,17240.52,62029.7,91.68,0.78,0,0.0,0
2023-08-31,COMP_17,296046.27,304159.46,-8113.190000000002,53.02,0.52,0,0.0,0
2023-09-01,COMP_17,485098.77,365469.87,119628.90000000002,70.11,0.21,0,0.0,0
2023-09-02,COMP_17,92573.72,155703.96,-63130.23999999999,77.69,0.18,0,0.0,0
2023-09-03,COMP_17,447015.84,368692.97,78322.87000000005,95.98,0.47,0,0.0,0
2023-09-04,COMP_17,466580.63,67620.81,398959.82,71.92,0.35,0,0.0,0
2023-09-05,COMP_17,476380.21,107161.68,369218.53,74.34,0.86,0,0.0,0
2023-09-06,COMP_17,38794.74,381447.02,-342652.28,46.88,0.88,0,0.0,0
2023-09-07,COMP_17,161221.1,176126.41,-14905.309999999998,52.55,0.87,0,0.0,0
2023-09-08,COMP_17,77349.27,330633.06,-253283.78999999998,78.83,0.88,0,0.0,0
2023-09-09,COMP_17,179549.31,296101.41,-116552.09999999998,89.32,0.72,0,0.0,0
2023-09-10,COMP_17,466762.65,47621.26,419141.39,38.49,0.67,0,0.0,0
2023-09-11,COMP_17,277238.41,394496.33,-117257.92000000004,110.02,0.64,0,0.0,0
2023-09-12,COMP_17,442299.46,236209.72,206089.74000000002,101.04,0.46,0,0.0,0
2023-09-13,COMP_17,88963.11,313823.96,-224860.85000000003,93.05,0.17,0,0.0,0
2023-09-14,COMP_17,351708.5,206889.21,144819.29,58.07,0.81,0,0.0,0
2023-09-15,COMP_17,393669.92,327409.65,66260.26999999996,119.08,0.7,0,0.0,0
2023-09-16,COMP_17,27245.62,80015.86,-52770.240000000005,35.53,0.5,0,0.0,0
2023-09-17,COMP_17,450432.04,300687.52,149744.51999999996,114.96,0.28,0,0.0,0
2023-09-18,COMP_17,251971.7,225044.95,26926.75,33.26,0.29,0,0.0,0
2023-09-19,COMP_17,289031.17,111977.47,177053.69999999998,66.46,0.18,1,0.0,0
2023-09-20,COMP_17,42145.15,70763.81,-28618.659999999996,82.3,0.29,1,0.0,0
2023-09-21,COMP_17,143912.84,7410.06,136502.78,101.95,0.44,0,0.0,0
2023-09-22,COMP_17,80007.9,271748.08,-191740.18000000002,70.53,0.29,0,0.0,0
2023-09-23,COMP_17,365519.47,117135.35,248384.11999999997,96.16,0.25,0,0.0,0
2023-09-24,COMP_17,333470.32,111856.83,221613.49,40.99,0.13,0,0.0,0
2023-09-25,COMP_17,66274.12,98895.7,-32621.58,70.11,0.73,0,0.0,0
2023-09-26,COMP_17,54282.54,188481.85,-134199.31,45.99,0.27,0,0.0,0
2023-09-27,COMP_17,374553.35,168914.33,205639.02,40.68,0.32,0,0.0,0
2023-09-28,COMP_17,484444.76,256801.02,227643.74000000002,61.56,0.65,0,0.0,0
2023-09-29,COMP_17,129445.62,110460.54,18985.08,36.77,0.44,0,0.0,0
2023-09-30,COMP_17,407070.79,397015.56,10055.229999999981,37.9,0.49,0,0.0,0
2023-10-01,COMP_17,140515.67,32402.07,108113.6,58.24,0.89,0,0.0,0
2023-10-02,COMP_17,439373.28,17938.02,421435.26,58.28,0.68,0,0.0,0
2023-10-03,COMP_17,432285.7,248301.81,183983.89,119.01,0.21,0,0.0,0
2023-10-04,COMP_17,441264.8,105842.13,335422.67,61.81,0.21,0,0.0,0
2023-10-05,COMP_17,43476.93,176867.95,-133391.02000000002,65.23,0.24,0,0.0,0
2023-10-06,COMP_17,43243.8,44227.83,-984.0299999999988,52.05,0.86,0,0.0,0
2023-10-07,COMP_17,447105.56,154257.76,292847.8,56.45,0.64,0,0.0,0
2023-10-08,COMP_17,416977.72,111016.21,305961.50999999995,91.83,0.21,0,0.0,0
2023-10-09,COMP_17,89248.65,35220.08,54028.56999999999,47.53,0.44,0,0.0,0
2023-10-10,COMP_17,376761.52,73787.09,302974.43000000005,39.54,0.29,0,0.0,0
2023-10-11,COMP_17,441809.23,173306.58,268502.65,76.69,0.1,0,0.0,0
2023-10-12,COMP_17,352507.1,197045.59,155461.50999999998,47.37,0.57,0,0.0,0
2023-10-13,COMP_17,323802.26,308026.17,15776.090000000026,55.79,0.65,0,0.0,0
2023-10-14,COMP_17,456769.34,179537.51,277231.83,52.02,0.42,0,0.0,0
2023-10-15,COMP_17,328723.74,21798.02,306925.72,48.94,0.68,0,0.0,0
2023-10-16,COMP_17,333426.82,372577.08,-39150.26000000001,36.71,0.43,0,0.0,0
2023-10-17,COMP_17,120990.17,69411.57,51578.59999999999,100.58,0.86,0,0.0,0
2023-10-18,COMP_17,306447.76,371994.05,-65546.28999999998,92.14,0.83,0,0.0,0
2023-10-19,COMP_17,106405.44,15834.5,90570.94,76.58,0.35,0,0.0,1
2023-10-20,COMP_17,336568.39,361215.81,-24647.419999999984,119.92,0.41,0,0.0,0
2023-10-21,COMP_17,262441.68,244401.91,18039.76999999999,72.52,0.41,0,0.0,0
2023-10-22,COMP_17,51769.14,346693.86,-294924.72,34.22,0.4,0,0.0,0
2023-10-23,COMP_17,163241.12,49676.72,113564.4,77.83,0.83,1,0.0,0
2023-10-24,COMP_17,362633.24,16962.26,345670.98,41.87,0.5,0,0.0,0
2023-10-25,COMP_17,466225.36,6711.66,459513.7,50.96,0.45,0,0.0,0
2023-10-26,COMP_17,447022.91,256682.19,190340.71999999997,53.16,0.73,0,0.0,0
2023-10-27,COMP_17,12861.56,230059.35,-217197.79,37.96,0.43,0,0.0,0
2023-10-28,COMP_17,394929.04,239364.44,155564.59999999998,52.62,0.81,0,0.0,0
2023-10-29,COMP_17,414990.48,389194.58,25795.899999999965,87.35,0.33,0,0.0,0
2023-10-30,COMP_17,341213.77,220195.98,121017.79000000001,113.65,0.59,0,0.0,0
2023-10-31,COMP_17,157430.38,112594.43,44835.95000000001,65.26,0.11,1,5790.98,0
2023-11-01,COMP_17,136347.59,299914.16,-163566.56999999998,81.05,0.44,1,0.0,0
2023-11-02,COMP_17,332154.71,11060.17,321094.54000000004,57.13,0.81,0,0.0,0
2023-11-03,COMP_17,451078.26,197057.1,254021.16,80.99,0.41,0,0.0,0
2023-11-04,COMP_17,198891.17,386698.87,-187807.69999999998,40.02,0.18,0,0.0,0
2023-11-05,COMP_17,205132.33,42333.68,162798.65,79.42,0.57,0,0.0,0
2023-11-06,COMP_17,313482.6,49102.07,264380.52999999997,37.97,0.72,0,0.0,0
